user_id,risk_score,top_risk_factors
3496,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3497,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3498,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3499,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3500,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3501,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3502,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3503,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3504,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3505,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3506,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3507,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3508,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3509,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3510,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3511,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3512,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3513,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3514,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3515,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3516,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3517,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3518,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3519,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3520,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3521,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3522,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3523,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3524,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3525,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3526,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3527,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3528,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3529,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3530,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3531,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3532,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3533,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3534,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3535,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3536,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3537,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3538,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3539,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3540,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3541,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3542,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3543,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3544,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3545,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3546,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3547,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3548,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3549,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3550,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3551,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3552,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3553,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3554,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3555,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3556,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3557,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3558,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3559,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3560,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3561,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3562,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3563,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3564,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3565,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3566,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3567,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3568,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3569,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3570,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3571,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3572,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3573,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3574,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3575,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3576,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3577,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3578,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3579,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3580,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3581,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3582,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3583,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3584,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3585,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3586,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3587,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3588,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3589,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3590,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3591,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3592,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3593,98.2,Time spent per session has reduced noticeably; User is using fewer features than before; User sessions have significantly decreased over time
3594,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3595,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3596,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3597,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3598,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3599,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3600,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3601,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3602,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3603,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3604,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3605,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3606,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3607,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3608,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3609,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3610,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3611,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3612,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3613,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3614,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3615,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3616,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3617,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3618,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3619,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3620,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3621,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3622,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3623,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3624,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3625,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3626,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3627,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3628,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3629,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3630,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3631,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3632,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3633,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3634,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3635,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3636,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3637,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3638,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3639,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3640,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3641,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3642,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3643,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3644,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3645,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3646,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3647,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3648,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3649,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3650,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3651,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3652,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3653,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3654,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3655,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3656,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3657,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3658,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3659,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3660,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3661,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3662,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3663,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3664,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3665,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3666,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3667,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3668,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3669,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3670,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3671,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3672,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3673,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3674,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3675,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3676,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3677,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3678,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3679,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3680,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3681,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3682,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3683,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3684,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3685,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3686,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3687,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3688,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3689,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3690,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3691,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3692,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3693,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3694,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3695,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3696,98.2,Time spent per session has reduced noticeably; User is using fewer features than before; User sessions have significantly decreased over time
3697,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3698,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3699,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3700,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3701,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3702,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3703,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3704,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3705,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3706,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3707,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3708,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3709,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3710,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3711,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3712,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3713,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3714,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3715,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3716,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3717,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3718,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3719,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3720,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3721,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3722,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3723,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3724,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3725,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3726,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3727,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3728,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3729,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3730,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3731,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3732,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3733,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3734,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3735,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3736,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3737,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3738,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3739,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3740,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3741,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3742,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3743,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3744,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3745,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3746,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3747,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3748,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3749,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3750,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3751,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3752,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3753,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3754,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3755,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3756,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3757,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3758,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3759,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3760,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3761,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3762,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3763,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3764,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3765,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3766,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3767,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3768,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3769,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3770,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3771,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3772,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3773,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3774,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3775,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3776,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3777,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3778,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3779,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3780,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3781,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3782,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3783,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3784,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3785,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3786,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3787,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3788,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3789,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3790,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3791,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3792,98.2,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
3793,1.8,User is using fewer features than before; Time spent per session has reduced noticeably; User sessions have significantly decreased over time
